rank,title,price,reviews_count,rating,asin,url,category_path,market_place,units_sold,category_name,log_reviews,log_price,log_units_sold,rank_group
67,La Roche Posay La Roche PosayLipikar AP + M Balm Moisturising Cream 400 ml,20.75,1727.0,4.6,B0849KTG44,https://www.amazon.de/-/en/Roche-Posay-PosayLipikar-Moisturising-Cream/dp/B0849KTG44/ref=zg_bs_g_beauty_d_sccl_17/261-6764158-5700328?psc=1,beauty,de,3000.0,Beauty,7.454719949364001,3.0325462466767075,8.006367567650246,51-100
68,medicube Zero Pore Pads 2.0. Dual-Textured Facial Toner Pads for Exfoliation and Pore Care with 4.5% AHA Lactic Acid & 0.45% BHA Salicylic Acid. Ideal for All Skin Types. Korean Skin Care (70 units),18.99,17273.0,4.6,B09V7Z4TJG,https://www.amazon.de/-/en/medicube-Dual-Textured-Facial-Exfoliation-Salicylic/dp/B09V7Z4TJG/ref=zg_bs_g_beauty_d_sccl_18/261-6764158-5700328?psc=1,beauty,de,3000.0,Beauty,9.756957759840232,2.9439125248241944,8.006367567650246,51-100
69,CERAVE Deep Pore Cleansing Gel 236 ml,14.73,29454.0,4.5,B0B7RQ46LD,https://www.amazon.de/-/en/CERAVE-Deep-Pore-Cleansing-Gel/dp/B0B7RQ46LD/ref=zg_bs_g_beauty_d_sccl_19/261-6764158-5700328?psc=1,beauty,de,3000.0,Beauty,10.290618953955788,2.689886230474539,8.006367567650246,51-100
70,"Maybelline New York Instant Anti-Age Effect Concealer, with Micro Eraser Applicator, No. 01 Light, 6.8 ml",7.0,12681.0,4.4,B00CDO12Z8,https://www.amazon.de/-/en/Maybelline-Instant-Anti-Age-Concealer-Applicator/dp/B00CDO12Z8/ref=zg_bs_g_beauty_d_sccl_20/261-6764158-5700328?psc=1,beauty,de,1000.0,Beauty,9.447938944259977,1.9459101490553132,6.907755278982137,51-100
71,Manhattan Endless Stay Waterproof Gel Eyeliner,2.35,9432.0,4.4,B01N5TO559,https://www.amazon.de/-/en/Manhattan-Endless-Stay-Waterproof-Eyeliner/dp/B01N5TO559/ref=zg_bs_g_beauty_d_sccl_21/261-6764158-5700328?psc=1,beauty,de,2000.0,Beauty,9.151969458649853,0.8544153281560676,7.600902459542082,51-100
72,"REVLON PROFESSIONAL Equave Hydro Nutritive Conditioner, 200 ml",8.8,14045.0,4.5,B01FTBDBJ6,https://www.amazon.de/-/en/REVLON-PROFESSIONAL-Equave-Nutritive-Conditioner/dp/B01FTBDBJ6/ref=zg_bs_g_beauty_d_sccl_22/261-6764158-5700328?psc=1,beauty,de,1000.0,Beauty,9.550092936718967,2.174751721484161,6.907755278982137,51-100
73,Wella Professionals Color Fresh Mask Pearl Blonde – Haarkur zum Beleben und Verändern der Haarfarbe – pflegende Tönung mit Avocadoöl – für helles und aufgehelltes Haar – 150 ml,10.1,8269.0,4.3,B08JQJ6NY8,https://www.amazon.de/-/en/Wella-Professionals-Treatment-Revitalises-Nourishing/dp/B08JQJ6NY8/ref=zg_bs_g_beauty_d_sccl_23/261-6764158-5700328?psc=1,beauty,de,3000.0,Beauty,9.020389788017736,2.312535423847214,8.006367567650246,51-100
74,"Lymphatic Face Brush, Lymphatic Contour Face Brush, Lymphatic Brush Face for Sensitive Skin for Face, Chin and Jawline Sculpting",8.99,100.0,4.4,B0FT2LTL6S,https://www.amazon.de/-/en/Lymphatic-Contour-Sensitive-Jawline-Sculpting/dp/B0FT2LTL6S/ref=zg_bs_g_beauty_d_sccl_24/261-6764158-5700328?psc=1,beauty,de,3000.0,Beauty,4.61512051684126,2.196112848483529,8.006367567650246,51-100
75,"Philips 5000 Series Haartrockner – Föhn mit ThermoShield Technologie, Volumendiffusor und 9 mm und 11 mm Düse in Blau und Metallic (Modell BHD510/20)",39.0,4249.0,4.4,B0C9V91171,https://www.amazon.de/-/en/Philips-5000-Haartrockner-ThermoShield-Volumendiffusor/dp/B0C9V91171/ref=zg_bs_g_beauty_d_sccl_25/261-6764158-5700328?psc=1,beauty,de,1000.0,Beauty,8.354674261918463,3.6635616461296463,6.907755278982137,51-100
76,"La Roche Posay Anti-Acne Face Cream, Triple Deep Care Against Pimples, Blackheads and Impurities, with Anti-Relapse Effect, with Niacinamide, Phylobioma and Procerad, Effaclar Duo+M, 40 ml",17.99,4971.0,4.6,B0CGJLC8G9,https://www.amazon.de/-/en/Blackheads-Impurities-Anti-Relapse-Niacinamide-Phylobioma/dp/B0CGJLC8G9/ref=zg_bs_g_beauty_d_sccl_26/261-6764158-5700328?psc=1,beauty,de,3000.0,Beauty,8.511577452630602,2.8898160479624417,8.006367567650246,51-100
77,Fanola No Yellow Silver Shine Shampoo Anti Yellow 350ml,7.4,8293.0,4.5,B08DFY5V5H,https://www.amazon.de/-/en/Fanola-Yellow-Silver-Shine-Shampoo/dp/B08DFY5V5H/ref=zg_bs_g_beauty_d_sccl_27/261-6764158-5700328?psc=1,beauty,de,2000.0,Beauty,9.023287640806327,2.0014800002101243,7.600902459542082,51-100
78,"Remington Professional Hair Straightener [Heat Protection Sensor to Reduce Hair Damage] Keratin Protect (High-Quality Keratin Ceramic Coating with Almond Oil) Digital Display, 160-230°C, Hair",32.99,76185.0,4.2,B09RN8Q4CW,https://www.amazon.de/-/en/Remington-Professional-Straightener-Protection-High-Quality/dp/B09RN8Q4CW/ref=zg_bs_g_beauty_d_sccl_28/261-6764158-5700328?psc=1,beauty,de,600.0,Beauty,11.240932997760737,3.49620448524049,6.396929655216146,51-100
79,Wella Professionals Koleston Perfect Rich Naturals - Permanente Haarfarbe - Professionelle Coloration mit bis zu 100% Grauabdeckung & Me+ Farbtechnologie,9.9,6673.0,4.6,B006YGF8P6,https://www.amazon.de/-/en/Wella-Professionals-9999-6-1-Koleston/dp/B006YGF8P6/ref=zg_bs_g_beauty_d_sccl_29/261-6764158-5700328?psc=1,beauty,de,300.0,Beauty,8.80597465931132,2.2925347571405443,5.703782474656201,51-100
80,BLOOMORA Mixed Eye Pads (30 Pairs) - Eye Pads with Niacinamide & Eye Pads Hyaluronic - Eye Pad Against Dark Circles - Remove Dark Circles - Eye Patches,9.99,2960.0,4.4,B0D2KNGFZP,https://www.amazon.de/-/en/BLOOMORA-Mixed-Eye-Pads-Pairs/dp/B0D2KNGFZP/ref=zg_bs_g_beauty_d_sccl_30/261-6764158-5700328?psc=1,beauty,de,2000.0,Beauty,7.993282328101591,2.301584592660462,7.600902459542082,51-100
81,medicube Salmon Dna Pdrn Pink Collagen Jelly Gel Mask Overnight Face Mask for Glass Glow Skin Elasticity. Hydrating. Firming and Moisturising. Pack of 4 (1 Pack),13.05,6534.0,4.7,B0DGTMR754,https://www.amazon.de/-/en/medicube-Overnight-Elasticity-Hydrating-Moisturising/dp/B0DGTMR754/ref=zg_bs_g_beauty_d_sccl_81/261-6764158-5700328?psc=1,beauty,de,3000.0,Beauty,8.784927626058323,2.5687881337687024,8.006367567650246,51-100
82,"UNA GELLA Almond Nail Tips, 216 Pieces, 12 Sizes Nail Tips for Gel Nails, Acrylic Soft Gel Nail Tip for Full Coverage of Acrylic Nails, French Nail Tips for Nail Art, DIY Nail Studio",8.54,13776.0,4.3,B0916DV6VH,https://www.amazon.de/-/en/UNA-GELLA-Almond-Acrylic-Coverage/dp/B0916DV6VH/ref=zg_bs_g_beauty_d_sccl_82/261-6764158-5700328?psc=1,beauty,de,300.0,Beauty,9.5307558140446,2.1447610078004784,5.703782474656201,51-100
83,"Cerave moisturising lotion, 236 ml",10.48,43625.0,4.6,B07CG2TD9F,https://www.amazon.de/-/en/Cerave-moisturising-lotion-236-ml/dp/B07CG2TD9F/ref=zg_bs_g_beauty_d_sccl_83/261-6764158-5700328?psc=1,beauty,de,3000.0,Beauty,10.683408581878112,2.349468678892896,8.006367567650246,51-100
84,"L'Oréal Paris Mascara Mascara for Extra Definition and Extra Volume, with Panoramic Brush and Panorama Effect, Volume Million Lashes, Black, 1 x 10.5 ml",10.0,10240.0,4.4,B0CJ5GW8RY,https://www.amazon.de/-/en/Paris-Mascara-Definition-Panoramic-Panorama/dp/B0CJ5GW8RY/ref=zg_bs_g_beauty_d_sccl_84/261-6764158-5700328?psc=1,beauty,de,1000.0,Beauty,9.234154550075438,2.302585092994046,6.907755278982137,51-100
85,"Philips HC5630/15 Series 5000 Hair Trimmer with 28 Length Settings, 3 Comb Attachments and Turbo Mode",37.89,10557.0,4.6,B07TPW789G,https://www.amazon.de/-/en/Philips-HC5630-15-Settings-Attachments/dp/B07TPW789G/ref=zg_bs_g_beauty_d_sccl_85/261-6764158-5700328?psc=1,beauty,de,2000.0,Beauty,9.264639145383562,3.6346872250305093,7.600902459542082,51-100
86,Kneipp Aroma Care Foam Bath for Cold Time - Bath Additive with Natural Essential Oils of Eucalyptus and Mint - Gentle Skin Care - Aromatological Effect for Better Wellbeing - 400 ml,2.75,4402.0,4.8,B0042HX1X0,https://www.amazon.de/-/en/Kneipp-Aroma-Care-Foam-Bath/dp/B0042HX1X0/ref=zg_bs_g_beauty_d_sccl_86/261-6764158-5700328?psc=1,beauty,de,2000.0,Beauty,8.390041405755754,1.0116009116784799,7.600902459542082,51-100
87,Wella Professionals Wella Fusion Intense Repair Shampoo - Deep Cleansing Shampoo - Hair Care for Broken Hair - Hair Shampoo for Better Combability,10.06,13228.0,4.7,B0CB6T1ZP6,https://www.amazon.de/-/en/Wella-Professionals-Fusion-Intense-Shampoo/dp/B0CB6T1ZP6/ref=zg_bs_g_beauty_d_sccl_87/261-6764158-5700328?psc=1,beauty,de,2000.0,Beauty,9.49016666846238,2.3085671646715933,7.600902459542082,51-100
88,"L'Oréal Men Expert XXXL 5-in-1 Shower Gel and Shampoo for Men, Shower Bath for Cleaning Body, Hair and Face, Men's Body Care for Long-Lasting Freshness with Carbon, Pure Carbon, 1 x 1000 ml",6.45,3143.0,4.7,B0CQHXCP1X,https://www.amazon.de/-/en/LOr%C3%A9al-Shampoo-Cleaning-Long-Lasting-Freshness/dp/B0CQHXCP1X/ref=zg_bs_g_beauty_d_sccl_88/261-6764158-5700328?psc=1,beauty,de,3000.0,Beauty,8.053251153549096,1.864080130807681,8.006367567650246,51-100
89,Cicaplast Baume B5+ Balm,7.88,19371.0,4.6,B00ST2GSRK,https://www.amazon.de/-/en/Roche-Posay-3337872412998-r%C3%A9parateur-Apaisant/dp/B00ST2GSRK/ref=zg_bs_g_beauty_d_sccl_89/261-6764158-5700328?psc=1,beauty,de,3000.0,Beauty,9.87158400352312,2.064327903869788,8.006367567650246,51-100
90,"YPYMOD Pack of 6 Double End Nail Brushes, Nail Design Brush, Double End Nail Art Brush Kit, Professional Manicure Tools Kit (Black)",3.99,1855.0,4.6,B0DFNVLZDZ,https://www.amazon.de/-/en/YPYMOD-Double-Brushes-Professional-Manicure/dp/B0DFNVLZDZ/ref=zg_bs_g_beauty_d_sccl_90/261-6764158-5700328?psc=1,beauty,de,2000.0,Beauty,7.526178913346146,1.3837912309017721,7.600902459542082,51-100
91,"B&Q Lashes Extension Set, 144 Pieces, Venus Lash Clusters, Invisible Band, 8-16 Mix, Manga Eyelash Extensions Set, Wispy Natural Eyelash Clusters, 7 Days Hold Lazy Girl Eyelash Extension (Venus 8-16 Mix)",14.44,510.0,3.9,B0DBHSD2QJ,https://www.amazon.de/-/en/Extension-Clusters-Invisible-Eyelash-Extensions/dp/B0DBHSD2QJ/ref=zg_bs_g_beauty_d_sccl_91/261-6764158-5700328?psc=1,beauty,de,1000.0,Beauty,6.236369590203704,2.67000213346468,6.907755278982137,51-100
92,"by Amazon Vanilla and Coconut Shower Gel, 2 x 500 ml",2.59,4213.0,4.5,B0996HN6Q9,https://www.amazon.de/-/en/Amazon-Vanilla-Coconut-Shower-Gel/dp/B0996HN6Q9/ref=zg_bs_g_beauty_d_sccl_92/261-6764158-5700328?psc=1,beauty,de,1000.0,Beauty,8.346167594364134,0.9516578757114463,6.907755278982137,51-100
93,"NIVEA Rich Body Milk, Intensely Nourishing Body Cream with Pure Hyaluron, Almond Oil and Deep Care Serum, Lotion for Dry Skin (625 ml)",6.45,1555.0,4.7,B0DG2T4R5R,https://www.amazon.de/-/en/NIVEA-Rich-Intensely-Nourishing-Hyaluron/dp/B0DG2T4R5R/ref=zg_bs_g_beauty_d_sccl_93/261-6764158-5700328?psc=1,beauty,de,1000.0,Beauty,7.349873704738337,1.864080130807681,6.907755278982137,51-100
94,"The Ordinary Azelaic Acid Suspension 10% – Azelainsäure-Suspension, aufhellende Formel für unebene und zu Hautunreinheiten neigende Haut",11.2,1256.0,4.4,B0BBLZ2YBP,https://www.amazon.de/-/en/Ordinary-Azelaic-Suspension-Brightening-Blemish-Prone/dp/B0BBLZ2YBP/ref=zg_bs_g_beauty_d_sccl_94/261-6764158-5700328?psc=1,beauty,de,2000.0,Beauty,7.136483208590247,2.4159137783010487,7.600902459542082,51-100
95,"Remington ion hair dryer PROluxe AC9140, 2400 watts, OPTIheat technology, two styling nozzles, diffuser, rose gold",33.89,33082.0,4.4,B01KLXFBVI,https://www.amazon.de/-/en/Remington-AC9140-OPTIheat-technology-diffuser/dp/B01KLXFBVI/ref=zg_bs_g_beauty_d_sccl_95/261-6764158-5700328?psc=1,beauty,de,1000.0,Beauty,10.406774834263818,3.52311998561896,6.907755278982137,51-100
96,"Jean & Len Hand and Body Wash, Rosemary and Ginger in Refill Bag, Cleans and Nourishes the Skin, Spicy Fresh Fragrance, Liquid Soap in Refill Pack, No Silicone, Parabens or Microplastics, 1.5 L",17.95,3226.0,4.8,B085Z1SP6J,https://www.amazon.de/-/en/Jean-Len-Nourishes-Fragrance-Microplastics/dp/B085Z1SP6J/ref=zg_bs_g_beauty_d_sccl_96/261-6764158-5700328?psc=1,beauty,de,2000.0,Beauty,8.079308192051961,2.8875901149342877,7.600902459542082,51-100
1,"by Amazon Sensitive Baby Wipes 1008 Wipes, Unscented, 18 Pack of 56, (Previously a Mama Bear Brand, Same Product)",12.45,32669.0,4.7,B07V2N4SJY,https://www.amazon.co.uk/Amazon-Brand-Sensitive-Unscented-wipes/dp/B07V2N4SJY/ref=zg_bs_g_baby_d_sccl_1/261-0504377-6438639?psc=1,baby,co.uk,50000.0,Baby,10.394212504595115,2.5217206229107165,10.819778284410283,Top 10
2,"WaterWipes Sensitive+ Newborn & Baby Wipes, 720 Count (12 Packs), 3-In-1 Cleans, Cares, Protects, 99.9% Water, Unscented",29.71,31457.0,4.8,B08MXSBRSB,https://www.amazon.co.uk/WaterWipes-Sensitive-Newborn-Biodegradable-Unscented/dp/B08MXSBRSB/ref=zg_bs_g_baby_d_sccl_2/261-0504377-6438639?psc=1,baby,co.uk,30000.0,Baby,10.356408601800588,3.391483689474516,10.308952660644293,Top 10
3,"Johnson's Baby Cotton Buds (1 x Pack of 200) Soft & Gentle Ear Buds for Delicate Skin, Made of 100% Pure Cotton and Paper Sticks, Plastic-Free to Clean Delicate Areas, around Eyes and Outer Ear",1.43,29064.0,4.8,B00125KZN4,https://www.amazon.co.uk/Johnsons-Cotton-Buds-200/dp/B00125KZN4/ref=zg_bs_g_baby_d_sccl_3/261-0504377-6438639?psc=1,baby,co.uk,10000.0,Baby,10.277289980135452,0.3576744442718159,9.210340371976184,Top 10
4,"Lil-Lets Cotton Wool Round Pads, 200 Count, Certified Organic, 100% Pure Cotton Wool, Soft and Absorbent, Gentle on Skin, Dermatologically Tested, Bulk Pack",3.42,5075.0,4.6,B0CRL61ZMM,https://www.amazon.co.uk/Lil-Lets-Certified-Organic-Absorbent-Dermatologically/dp/B0CRL61ZMM/ref=zg_bs_g_baby_d_sccl_4/261-0504377-6438639?psc=1,baby,co.uk,8000.0,Baby,8.532278828834277,1.2296405510745139,8.987196820661973,Top 10
5,"by Amazon Fresh Baby Wipes, 1008 Wipes, 18 Pack of 56, (Previously a Mama Bear Brand, Same Product)",13.44,13516.0,4.7,B07V5VR1F7,https://www.amazon.co.uk/Amazon-Brand-Fresh-Lightly-Fragranced/dp/B07V5VR1F7/ref=zg_bs_g_baby_d_sccl_5/261-0504377-6438639?psc=1,baby,co.uk,10000.0,Baby,9.511703431483827,2.5982353350950036,9.210340371976184,Top 10
6,"Huggies Pure Plastic Free Baby Wipes - Pack of 18 (864 Wipes) - 99% Water Wet Wipes, Fragrance Free, Hypoallergenic, Better Cleaning, Soft and Gentle on Babies' Delicate Skin",15.39,28346.0,4.6,B0FFTNGFM9,https://www.amazon.co.uk/Huggies-Pure-Plastic-Free-Wipes/dp/B0FFTNGFM9/ref=zg_bs_g_baby_d_sccl_6/261-0504377-6438639?psc=1,baby,co.uk,10000.0,Baby,10.252276483450736,2.733717947850788,9.210340371976184,Top 10
7,MAM Teats Size 2 | 2 Pack | Medium Flow | Fits All MAM Bottles | Suitable from 2+ Months | Made from SkinSoft Silicone | Baby Accessories for Newborn,6.7,27313.0,4.8,B000H3QCIE,https://www.amazon.co.uk/MAM-Suitable-SkinSoft-Silicone-Essentials/dp/B000H3QCIE/ref=zg_bs_g_baby_d_sccl_7/261-0504377-6438639?psc=1,baby,co.uk,4000.0,Baby,10.21515467023837,1.9021075263969205,8.294049640102028,Top 10
8,"by Amazon Cotton Wool Pads, Dual Texture, 100% Cotton, 120 Pads",2.59,1342.0,4.6,B0FH3SR2RG,https://www.amazon.co.uk/Amazon-Cotton-Wool-Pads-Texture/dp/B0FH3SR2RG/ref=zg_bs_g_baby_d_sccl_8/261-0504377-6438639?psc=1,baby,co.uk,10000.0,Baby,7.202661196523238,0.9516578757114463,9.210340371976184,Top 10
9,"TUM TUM Tippy Up Free Flow Sippy Cup (No Valve), Sippy Cup for Toddlers, 200ml, BPA Free (Fergus Fox S3)",11.41,2867.0,4.5,B0C5XPNJ4D,https://www.amazon.co.uk/TUM-Tippy-Sippy-Toddlers-Fergus/dp/B0C5XPNJ4D/ref=zg_bs_g_baby_d_sccl_9/261-0504377-6438639?psc=1,baby,co.uk,1000.0,Baby,7.961370201719511,2.4344901638739844,6.907755278982137,Top 10
10,"Lil-Lets Baby Cotton Wool Oval Pads, Certified Organic, 100% Pure Cotton Wool, Soft and Absorbent, Gentle on Baby's Delicate Skin, Dermatologically Tested, Ideal for Newborns, Pack of 50 Oval Pads",2.23,1469.0,4.7,B0CRL76CCK,https://www.amazon.co.uk/Lil-Lets-Certified-Absorbent-Delicate-Dermatologically/dp/B0CRL76CCK/ref=zg_bs_g_baby_d_sccl_10/261-0504377-6438639?psc=1,baby,co.uk,7000.0,Baby,7.293017679772782,0.8020015854720274,8.85366542803745,Top 10
13,"Aveeno Baby Daily Care Moisturising Lotion (1 x 250ml), Fast-Absorbing Face and Body Baby Lotion with Prebiotic Colloidal Oatmeal, Protects & Moisturises Skin For 24 Hours, For Sensitive Skin",7.23,12423.0,4.7,B09NF1G746,https://www.amazon.co.uk/AVEENO-Baby-Daily-Moisturising-Lotion/dp/B09NF1G746/ref=zg_bs_g_baby_d_sccl_13/261-0504377-6438639?psc=1,baby,co.uk,7000.0,Baby,9.427385364828522,1.9782390361706734,8.85366542803745,11-50
14,"Pampers Sensitive Baby Wipes 15 Packs of 80 = 1200 Baby Wet Wipes, Unscented, For a Soft And Gentle Clean",24.71,24943.0,4.7,B07P7KJ1QS,https://www.amazon.co.uk/Pampers-Sensitive-Wipes-Pack-1200/dp/B07P7KJ1QS/ref=zg_bs_g_baby_d_sccl_14/261-0504377-6438639?psc=1,baby,co.uk,9000.0,Baby,10.124388591297558,3.2072080200005186,9.104979856318357,11-50
15,"UpCircle Bamboo Cotton Buds - 200 Pieces - Biodegradable, Sustainable, Plastic-Free, Fully Recyclable Ear Buds - A Staple For Any Bathroom",5.13,2728.0,4.6,B08C3LKJKW,https://www.amazon.co.uk/UPCIRCLE-Bamboo-Cotton-Buds-Pieces/dp/B08C3LKJKW/ref=zg_bs_g_baby_d_sccl_15/261-0504377-6438639?psc=1,baby,co.uk,10000.0,Baby,7.911690520708339,1.6351056591826783,9.210340371976184,11-50
16,"AVEENO Baby Daily Care Gentle Bath & Wash (1 x 400ml), Tear-Free Baby Wash with Gentle Fragrance with Prebiotic Colloidal Oatmeal, Gently Cleanses & Leaves Skin Feeling Moisturised, For Sensitive Skin",5.28,2637.0,4.8,B09NF181FN,https://www.amazon.co.uk/Baby-Tear-Free-Fragrance-Prebiotic-Moisturised/dp/B09NF181FN/ref=zg_bs_g_baby_d_sccl_16/261-0504377-6438639?psc=1,baby,co.uk,8000.0,Baby,7.87777633327726,1.6639260977181702,8.987196820661973,11-50
18,"Pampers Harmonie New Baby Wipes Plastic Free 9 Packs of 46 Wipes, 414 Baby Wet Wipes, Help Restore Natural Skin pH",10.28,833.0,4.8,B097JTV8XV,https://www.amazon.co.uk/Pampers-Harmonie-Plastic-Unscented-Irritation/dp/B097JTV8XV/ref=zg_bs_g_baby_d_sccl_18/261-0504377-6438639?psc=1,baby,co.uk,3000.0,Baby,6.726233402358747,2.330200260027019,8.006367567650246,11-50
19,"Aveeno Skin Relief Moisturising Body Wash (1x 500ml), Gentle Cleansing Wash with Soothing Triple Oat Complex, Soap-Free, Unscented for Sensitive and Very Dry Skin",9.24,6154.0,4.6,B07PYRQH5P,https://www.amazon.co.uk/Aveeno-Daily-Moisturising-Relief-500ml/dp/B07PYRQH5P/ref=zg_bs_g_baby_d_sccl_19/261-0504377-6438639?psc=1,baby,co.uk,8000.0,Baby,8.725020038618554,2.2235418856535927,8.987196820661973,11-50
20,"Naty compostable nappy bags | Easy tie handles | Fragrance-free nappy sacks for baby nappy changing & disposal, travel and pet waste |Plant-based bags for prams | On-the-go use | 50 count",2.27,4020.0,4.6,B07YNXXLCL,https://www.amazon.co.uk/Naty-compostable-Fragrance-free-changing-Plant-based/dp/B07YNXXLCL/ref=zg_bs_g_baby_d_sccl_20/261-0504377-6438639?psc=1,baby,co.uk,7000.0,Baby,8.299285906897275,0.8197798314933114,8.85366542803745,11-50
22,MAM Teats Size 0 | 4 Pack | Extra-Slow Flow | Fits All MAM Bottles | Made from SkinSoft Silicone | Baby Accessories for Newborn,15.77,2420.0,4.8,B0C6QFZQ34,https://www.amazon.co.uk/MAM-Extra-Slow-SkinSoft-Silicone-Accessories/dp/B0C6QFZQ34/ref=zg_bs_g_baby_d_sccl_22/261-0504377-6438639?psc=1,baby,co.uk,2000.0,Baby,7.791935956938058,2.758109400974947,7.600902459542082,11-50
23,MAM Original Soothers | 18-36 Months | Pack of 2 | Comes in Dummy Steriliser Box | Sustainable Materials | Baby Accessories | Pink/Lilac (Various Designs),9.81,1018.0,4.7,B0CMV7DDS3,https://www.amazon.co.uk/MAM-Original-Soothers-Sterilising-Essentials/dp/B0CMV7DDS3/ref=zg_bs_g_baby_d_sccl_23/261-0504377-6438639?psc=1,baby,co.uk,2000.0,Baby,6.926577033222725,2.2834022735772717,7.600902459542082,11-50
24,"by Amazon Cotton Buds, 100% Cotton, 200 Units",1.51,724.0,4.7,B0FPDB8ZGS,https://www.amazon.co.uk/Amazon-Cotton-Buds-100-Units/dp/B0FPDB8ZGS/ref=zg_bs_g_baby_d_sccl_24/261-0504377-6438639?psc=1,baby,co.uk,10000.0,Baby,6.586171654854675,0.412109650826833,9.210340371976184,11-50
25,"Tommee Tippee Natural Start Baby Bottle Teats, Fast Flow for 6m+, Pack of 2 Breast-Like Teats for a Natural Latch, with Anti-Colic Valve and BPA Free Soft Silicone",5.1,3643.0,4.7,B0BC2B5PY6,https://www.amazon.co.uk/Tommee-Tippee-Breast-Like-Anti-Colic-Silicone/dp/B0BC2B5PY6/ref=zg_bs_g_baby_d_sccl_25/261-0504377-6438639?psc=1,baby,co.uk,3000.0,Baby,8.200837258379849,1.62924053973028,8.006367567650246,11-50
26,480 Cosmetic Smooth 100% PURE COTTON Wool Pads Discs Face Nails Make up Manicure,7.38,1687.0,4.8,B00KVIDJRM,https://www.amazon.co.uk/Cosmetic-Smooth-COTTON-Discs-Manicure/dp/B00KVIDJRM/ref=zg_bs_g_baby_d_sccl_26/261-0504377-6438639?psc=1,baby,co.uk,8000.0,Baby,7.431299675155903,1.998773638612381,8.987196820661973,11-50
27,NUK Kiddy Cup Night Toddler Cup | 12+ Months | 300 ml | Leak-Proof Toughened Spout | Glow in The Dark | Clip & Protective Cap | BPA-Free | Blue,7.99,6625.0,4.4,B0BB1V4ZH7,https://www.amazon.co.uk/NUK-Leak-Proof-Toughened-Protective-BPA-Free/dp/B0BB1V4ZH7/ref=zg_bs_g_baby_d_sccl_27/261-0504377-6438639?psc=1,baby,co.uk,2000.0,Baby,8.798756582859841,2.0781907597781832,7.600902459542082,11-50
28,"Pampers Premium Protection New Baby Size 1, 180 Nappies, 2kg-5kg, Monthly Pack, The Only Newborn Nappy Approved by British Skin Foundation",33.37,952.0,4.5,B0CVQFWLT1,https://www.amazon.co.uk/Pampers-Premium-Protection-Harmonie-Packaging/dp/B0CVQFWLT1/ref=zg_bs_g_baby_d_sccl_28/261-0504377-6438639?psc=1,baby,co.uk,2000.0,Baby,6.859614903654202,3.5076572927632825,7.600902459542082,11-50
30,"Pampers Baby-Dry Paw Patrol Edition Size 4, 222 Nappies, 9kg-14kg, Monthly Pack, Up to a 100% Leak-Free & Comfortable Night",39.98,1744.0,4.5,B0C74RPMKK,https://www.amazon.co.uk/Pampers-Baby-Dry-Patrol-Size-Nappies/dp/B0C74RPMKK/ref=zg_bs_g_baby_d_sccl_30/261-0504377-6438639?psc=1,baby,co.uk,2000.0,Baby,7.4645098346365275,3.6883793290722537,7.600902459542082,11-50
35,MAM Original Day & Night Soothers | 0-6 Months | 4 Pack | Includes 2X Glow in The Dark Dummies | Orthodontic Design | Baby Accessories | Pink (Various Designs),13.52,824.0,4.6,B0FHG2N7M3,https://www.amazon.co.uk/MAM-Original-Soothers-Orthodontic-Accessories/dp/B0FHG2N7M3/ref=zg_bs_g_baby_d_sccl_35/261-0504377-6438639?psc=1,baby,co.uk,800.0,Baby,6.715383386334681,2.604170070614818,6.684611727667927,11-50
